,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
69,1388,2019,1,2,COLL,65,GEEL,72,Esava Ratugolea,GEEL,2,3,5,5,1,80.0,3,0,0,0,4,2,0,2,1,2,2,2,2,0,1,0,0,0,0,78,20,4.1,0,92,0,0.0,0.9999876303979363,1.2368258870361553e-05,7.835678707461124e-26,1.3431933946763829e-09
70,1388,2019,1,2,COLL,65,GEEL,72,Luke Dahlhaus,GEEL,8,16,24,8,15,66.7,3,4,0,1,0,3,1,2,1,2,1,6,2,0,4,1,1,0,50,79,98,6.2,1,274,4,0.0,0.8488049864801283,0.06930972071093379,0.0480772559663544,0.0338080368425835
71,1388,2019,1,2,COLL,65,GEEL,72,Gryan Miers,GEEL,6,5,11,3,6,72.7,2,1,0,0,0,0,0,0,1,2,0,3,1,0,1,0,0,0,0,76,45,3.6,1,94,1,0.0,0.9983357078143812,0.0016627474586367514,1.4763466683761367e-06,6.83803139498296e-08
72,1388,2019,1,2,COLL,65,GEEL,72,Mark O'Connor,GEEL,6,7,13,7,7,69.2,2,3,1,0,0,0,0,0,2,1,0,1,5,0,1,0,0,0,0,80,46,8.3,0,87,0,0.0,0.9993441094893019,0.0005915477350510106,5.597756930511885e-05,8.365206342163125e-06
73,1388,2019,1,2,COLL,65,GEEL,72,Tim Kelly,GEEL,17,14,31,12,20,67.7,5,5,0,0,0,9,2,7,1,1,1,4,1,0,6,0,0,2,0,81,108,16.9,0,597,4,0.0,0.46724512049399874,0.14165946189356537,0.15365309445533507,0.23744232315710062
74,1388,2019,1,2,COLL,65,GEEL,72,Charlie Constable,GEEL,9,12,21,5,15,85.7,3,4,0,0,0,3,0,3,2,1,0,3,0,0,0,1,0,0,100,66,82,8.0,0,205,5,0.0,0.9991509991658163,0.0002368322022916087,0.0005948891728689182,1.7279459022973015e-05
75,1388,2019,1,2,COLL,65,GEEL,72,Tom Hawkins,GEEL,7,5,12,5,9,58.3,4,6,0,4,0,1,0,1,0,0,1,4,1,0,1,2,2,0,40,95,76,7.6,2,178,7,0.0,0.9994188727720393,0.0003837075280454218,0.00018749599433114371,9.923705584009474e-06
76,1388,2019,1,2,COLL,65,GEEL,72,Mitch Duncan,GEEL,13,6,19,5,12,73.7,0,8,0,1,0,1,1,0,2,1,0,3,3,0,1,1,1,0,50,86,95,11.7,0,253,5,0.0,0.9911526564488694,0.005950338979025176,0.001993549273417721,0.0009034552986878243
77,1388,2019,1,2,COLL,65,GEEL,72,Jordan Clark,GEEL,14,3,17,3,13,82.4,1,4,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,86,60,6.9,0,486,1,0.0,0.9984099380105782,0.001582969590076124,1.3668931560722192e-07,6.955710030056097e-06
78,1388,2019,1,2,COLL,65,GEEL,72,Sam Menegola,GEEL,12,7,19,7,13,89.5,0,6,0,0,0,2,1,1,1,0,0,3,2,0,5,0,1,1,0,64,81,9.5,1,280,2,0.0,0.9997578712878612,0.00011279453870263761,0.00012874761043108658,5.865630050087823e-07
79,1388,2019,1,2,COLL,65,GEEL,72,Tom Stewart,GEEL,20,6,26,6,15,69.2,6,7,0,0,0,0,0,0,9,1,0,2,5,0,1,0,0,0,0,87,102,3.0,0,448,0,0.0,0.8616199710400831,0.06801841672506227,0.01944172786877459,0.05091988436608009
80,1388,2019,1,2,COLL,65,GEEL,72,Mark Blicavs,GEEL,6,6,12,5,6,75.0,2,4,1,0,0,1,0,1,2,0,1,2,4,0,0,0,0,0,0,97,47,6.5,0,94,0,0.0,0.9999900383818117,9.961503432139744e-06,7.007975037920884e-11,4.467655165459294e-11
